image_id,bbox,width,height,size
156071,"[0, 0, 639, 462]",639.0,462.0,295218.0
156071,"[505.52, 96.35, 59.85, 168.94]",59.85,168.94,10111.059
156071,"[340.57, 111.8, 69.21, 129.42]",69.21,129.42,8957.158199999998
156071,"[602.84, 95.98, 37.16, 126.01]",37.16,126.01,4682.531599999999
156071,"[214.71, 45.07, 28.88, 26.72]",28.88,26.72,771.6736
156071,"[461.66, 131.6, 62.56, 131.59]",62.56,131.59,8232.270400000001
156071,"[419.6, 85.21, 39.91, 98.16]",39.91,98.16,3917.5655999999994
156071,"[7.55, 202.66, 127.28, 215.73]",127.28,215.73,27458.1144
156071,"[388.34, 78.72, 25.88, 36.73]",25.88,36.73,950.5723999999999
156071,"[564.5, 80.48, 50.24, 186.86]",50.24,186.86,9387.8464
156071,"[273.95, 99.64, 40.03, 67.54]",40.03,67.54,2703.6262
156071,"[0, 139.15, 51.78, 131.59]",51.78,131.59,6813.7302
156071,"[227.55, 101.84, 72.08, 149.16]",72.08,149.16,10751.4528
156071,"[281.25, 77.65, 29.2, 29.2]",29.2,29.2,852.64
156076,"[0, 4.72, 199.46, 272.64]",199.46,272.64,54380.7744
156076,"[395.06, 3.27, 222.63, 187.71]",222.63,187.71,41789.8773
156076,"[132.9, 1.2, 148.85, 205.22]",148.85,205.22,30546.997
156292,"[183.48, 500.64, 45.6, 131.36]",45.6,131.36,5990.0160000000005
156292,"[61.69, 378.38, 65.25, 173.88]",65.25,173.88,11345.67
156643,"[559.82, 160.45, 80.18, 142.79]",80.18,142.79,11448.9022
156643,"[508.63, 178.73, 69.25, 97.53]",69.25,97.53,6753.9525
156643,"[286.55, 145.74, 14.24, 43.13]",14.24,43.13,614.1712
156643,"[198.03, 135.17, 284.12, 224.94]",284.12,224.94,63909.9528
156643,"[475.92, 126.9, 33.3, 66.6]",33.3,66.6,2217.7799999999997
156643,"[507.06, 178.31, 35.21, 36.15]",35.21,36.15,1272.8415
156643,"[132.67, 1.08, 107.87, 326.83]",107.87,326.83,35255.1521
156643,"[260.49, 168.74, 20.94, 18]",20.94,18.0,376.92
156643,"[509.4, 161.94, 13.94, 25.73]",13.94,25.73,358.6762
156643,"[0, 125.95, 46.49, 208.99]",46.49,208.99,9715.9451
156924,"[51.93, 44.92, 243.98, 282.72]",243.98,282.72,68978.02560000001
156924,"[178.85, 89.05, 289.59, 240.96]",289.59,240.96,69779.60639999999
157046,"[340.91, 197.73, 157.79, 170.45]",157.79,170.45,26895.3055
157046,"[1.69, 67.42, 88.48, 261.23]",88.48,261.23,23113.630400000002
157365,"[106.78, 116.58, 125.74, 363.56]",125.74,363.56,45714.0344
157601,"[0, 84.77, 330.81, 333.57]",330.81,333.57,110348.2917
157756,"[157.37, 441.78, 6.76, 23.39]",6.76,23.39,158.1164
157756,"[466.18, 453.48, 11.51, 23.55]",11.51,23.55,271.0605
157756,"[32.23, 438.56, 28.07, 74.66]",28.07,74.66,2095.7062
157756,"[102.56, 448.86, 8.36, 15.04]",8.36,15.04,125.73439999999998
157756,"[319.48, 446.15, 8.16, 16.59]",8.16,16.59,135.3744
157756,"[397, 442.8, 19.07, 30.1]",19.07,30.1,574.0070000000001
157756,"[87.65, 441.35, 14.85, 65.35]",14.85,65.35,970.4474999999999
157756,"[447.78, 450.94, 16.56, 24.74]",16.56,24.74,409.6943999999999
157756,"[69.64, 436.34, 25.28, 72.82]",25.28,72.82,1840.8896
157756,"[402.38, 452.89, 30.28, 63.43]",30.28,63.43,1920.6604
157767,"[0.96, 190.95, 48.94, 204.38]",48.94,204.38,10002.357199999999
157767,"[562.3, 59.33, 77.7, 362.71]",77.7,362.71,28182.567
157767,"[131.71, 185.16, 47.13, 160.1]",47.13,160.1,7545.513
157767,"[447.06, 164.94, 38.21, 114.63]",38.21,114.63,4380.0123
157767,"[465.38, 159.29, 95, 261.95]",95.0,261.95,24885.25
157767,"[196.71, 144.89, 118.02, 276.35]",118.02,276.35,32614.827
157767,"[74.84, 178.18, 66.21, 198.63]",66.21,198.63,13151.2923
157767,"[476.55, 195.43, 11.81, 13.82]",11.81,13.82,163.2142
157767,"[478.91, 190.74, 21.25, 29.49]",21.25,29.49,626.6625
157767,"[391.29, 177.94, 29.7, 43.97]",29.7,43.97,1305.9089999999999
157767,"[328.91, 157.24, 94.24, 112.52]",94.24,112.52,10603.8848
157767,"[30.99, 201.29, 48.53, 169.52]",48.53,169.52,8226.805600000002
157767,"[177.23, 193.48, 33.93, 122.3]",33.93,122.3,4149.639
157928,"[260.34, 130.75, 174.34, 172.12]",174.34,172.12,30007.400800000003
157928,"[94.05, 24.86, 122.17, 341.63]",122.17,341.63,41736.9371
158227,"[112.02, 9.47, 265.13, 342.49]",265.13,342.49,90804.3737
158548,"[513.75, 189.02, 5.18, 13.42]",5.18,13.42,69.51559999999999
158548,"[529.78, 180.73, 45.08, 78.77]",45.08,78.77,3550.9516
158548,"[225.43, 190.91, 11.35, 15.82]",11.35,15.82,179.557
158548,"[208.46, 182.62, 14.05, 41.14]",14.05,41.14,578.017
158548,"[618.77, 185.53, 8.13, 21]",8.13,21.0,170.73000000000002
158548,"[584.55, 182.97, 6.52, 9.38]",6.52,9.38,61.1576
158548,"[589.67, 185.68, 5.34, 10.67]",5.34,10.67,56.977799999999995
158548,"[251.72, 191.56, 3.49, 8.62]",3.49,8.62,30.0838
158548,"[258.37, 191.58, 4.16, 10.67]",4.16,10.67,44.3872
158548,"[489, 174, 150, 37]",150.0,37.0,5550.0
158548,"[602.21, 189.1, 7.46, 14.92]",7.46,14.92,111.3032
158548,"[499.2, 184.31, 6.77, 14.89]",6.77,14.89,100.8053
158548,"[280.66, 191.23, 9.39, 8.11]",9.39,8.11,76.1529
158548,"[490.59, 186.44, 5.4, 15.79]",5.4,15.79,85.266
158660,"[0.67, 95.56, 58.36, 79.47]",58.36,79.47,4637.8692
158660,"[473.34, 5.58, 138.66, 288.47]",138.66,288.47,39999.2502
158744,"[450.62, 78.97, 73.23, 244.59]",73.23,244.59,17911.3257
158945,"[97.52, 42.83, 59.56, 184.29]",59.56,184.29,10976.3124
158945,"[393.14, 256.28, 34.31, 114.41]",34.31,114.41,3925.4071000000004
158956,"[169.04, 39.16, 323.77, 379.15]",323.77,379.15,122757.39549999998
159399,"[172.79, 339.13, 8.22, 10.84]",8.22,10.84,89.10480000000001
159399,"[553.63, 313.08, 48.14, 51.17]",48.14,51.17,2463.3238
159399,"[153.06, 330.19, 19.55, 21.57]",19.55,21.57,421.69350000000003
159399,"[231.76, 331.27, 13.12, 19.88]",13.12,19.88,260.82559999999995
159399,"[254.89, 334.94, 7.16, 14.65]",7.16,14.65,104.894
159399,"[337.96, 278.98, 45.18, 118.52]",45.18,118.52,5354.7336
159791,"[215.81, 315.77, 15.26, 24.23]",15.26,24.23,369.7498
159791,"[264.86, 306.03, 23.13, 28.49]",23.13,28.49,658.9736999999999
159791,"[258.38, 327.75, 30.4, 33.85]",30.4,33.85,1029.04
159791,"[227.33, 313.75, 30.11, 29.6]",30.11,29.6,891.256
159791,"[137.77, 215.35, 7.39, 17.88]",7.39,17.88,132.1332
159791,"[166.19, 282.66, 25.47, 43.36]",25.47,43.36,1104.3791999999999
159791,"[148.98, 214.75, 7.47, 16.11]",7.47,16.11,120.34169999999999
159791,"[147.46, 204.13, 11.23, 30.76]",11.23,30.76,345.43480000000005
160012,"[155.73, 0.1, 383.65, 182.54]",383.65,182.54,70031.47099999999
160556,"[453.97, 76.94, 184.66, 346.25]",184.66,346.25,63938.525
160728,"[192.69, 271.95, 9.7, 12.88]",9.7,12.88,124.93599999999999
160728,"[199.75, 280.11, 11.91, 13.81]",11.91,13.81,164.4771
160728,"[581.29, 265.2, 10.67, 13.51]",10.67,13.51,144.1517
160728,"[213.62, 276.56, 16.83, 13.99]",16.83,13.99,235.4517
160728,"[247.12, 275.18, 35.29, 80.37]",35.29,80.37,2836.2573
160728,"[269.29, 265.8, 69.3, 119.97]",69.3,119.97,8313.921
160728,"[600.24, 265.52, 8.11, 7.73]",8.11,7.73,62.6903
160728,"[202.82, 250.99, 7.06, 10.59]",7.06,10.59,74.7654
160728,"[202.85, 271.71, 9.6, 17.42]",9.6,17.42,167.232
160728,"[189.85, 256.62, 6.39, 13.42]",6.39,13.42,85.7538
160728,"[228.31, 250.08, 6.11, 9.98]",6.11,9.98,60.97780000000001
160728,"[591.58, 268.97, 7.22, 7.81]",7.22,7.81,56.3882
160728,"[608.75, 315.72, 19.89, 24.24]",19.89,24.24,482.1336
160772,"[165.87, 218.75, 8.93, 9.99]",8.93,9.99,89.2107
160772,"[461.67, 217.47, 4.29, 7.6]",4.29,7.6,32.604
160772,"[159.75, 217.48, 7.64, 14.96]",7.64,14.96,114.2944
160772,"[254.43, 220.76, 8.34, 8.85]",8.34,8.85,73.809
160772,"[259.88, 223.37, 10.02, 8.44]",10.02,8.44,84.5688
160772,"[272.13, 222.54, 8.83, 8.64]",8.83,8.64,76.2912
160772,"[233.89, 222.83, 11.79, 8.48]",11.79,8.48,99.97919999999999
160772,"[185.59, 224.08, 7.83, 8.57]",7.83,8.57,67.1031
160772,"[334.65, 221.75, 8.1, 8.09]",8.1,8.09,65.529
160772,"[305.85, 220.36, 15.01, 10.63]",15.01,10.63,159.55630000000002
160864,"[284.1, 59.44, 241.27, 300.71]",241.27,300.71,72552.3017
160864,"[436.2, 68.24, 150.36, 233.4]",150.36,233.4,35094.024000000005
160864,"[132.55, 86.28, 123.9, 210.35]",123.9,210.35,26062.365
160864,"[181.32, 0.02, 89.93, 86.2]",89.93,86.2,7751.966000000001
160864,"[542.85, 45.46, 68.19, 212.42]",68.19,212.42,14484.919799999998
160864,"[6.13, 168.65, 185.74, 202.39]",185.74,202.39,37591.9186
161032,"[353.53, 201.05, 171.9, 198.74]",171.9,198.74,34163.406
161128,"[97.41, 386.98, 8.56, 29.78]",8.56,29.78,254.91680000000002
161128,"[136.93, 386.27, 8.67, 24.26]",8.67,24.26,210.3342
161128,"[106.8, 389.67, 7.97, 27.12]",7.97,27.12,216.1464
161397,"[282.35, 0, 83.68, 180.23]",83.68,180.23,15081.6464
161609,"[158.32, 211.55, 49.35, 134.74]",49.35,134.74,6649.419000000001
161609,"[109.43, 188.55, 60.03, 152.26]",60.03,152.26,9140.1678
161609,"[278.29, 67.78, 361.71, 407.73]",361.71,407.73,147480.0183
161781,"[260.63, 20.33, 205.63, 343.12]",205.63,343.12,70555.7656
161799,"[325.95, 237.52, 10.48, 38.96]",10.48,38.96,408.30080000000004
161799,"[286.85, 244.94, 9.35, 28.18]",9.35,28.18,263.483
161799,"[191.91, 72.99, 113.23, 165.04]",113.23,165.04,18687.479199999998
161799,"[301.31, 240.12, 12.99, 38.95]",12.99,38.95,505.9605
161799,"[48.91, 226.59, 22.32, 40.23]",22.32,40.23,897.9336
161799,"[578.95, 212.06, 35.58, 77.9]",35.58,77.9,2771.6820000000002
161861,"[176.92, 79.36, 99.04, 236.17]",99.04,236.17,23390.2768
161875,"[174.49, 72.73, 107.16, 312.94]",107.16,312.94,33534.6504
161879,"[54.1, 1.3, 182.44, 341.18]",182.44,341.18,62244.8792
161925,"[247.04, 92.82, 173.37, 540.32]",173.37,540.32,93675.27840000001
161925,"[0, 100.59, 182.24, 532.38]",182.24,532.38,97020.9312
161978,"[482, 162, 31, 93]",31.0,93.0,2883.0
161978,"[507.68, 165.86, 48.75, 90.14]",48.75,90.14,4394.325
161978,"[398.69, 10.58, 48.02, 45.52]",48.02,45.52,2185.8704000000002
161978,"[248.12, 8.76, 125.52, 89.52]",125.52,89.52,11236.550399999998
161978,"[280.42, 296.62, 108.55, 92.25]",108.55,92.25,10013.7375
161978,"[33.08, 166.39, 81.74, 85.63]",81.74,85.63,6999.396199999999
161978,"[550.27, 294.87, 76.68, 72.17]",76.68,72.17,5533.9956
161978,"[530.3, 9.73, 99.25, 112.87]",99.25,112.87,11202.3475
161978,"[450.51, 307.48, 44.76, 30.16]",44.76,30.16,1349.9615999999999
161978,"[30.1, 296.14, 47.15, 58.35]",47.15,58.35,2751.2025
161978,"[422.3, 165.42, 50.59, 115.79]",50.59,115.79,5857.816100000001
161978,"[179.04, 297.75, 51.57, 74.92]",51.57,74.92,3863.6244
161978,"[190.42, 10.23, 44.29, 76.39]",44.29,76.39,3383.3131
161978,"[261.75, 163.47, 43.78, 91.46]",43.78,91.46,4004.1187999999997
162035,"[57.3, 0.84, 145.79, 326.97]",145.79,326.97,47668.9563
162035,"[400.76, 0.19, 57.97, 17.48]",57.97,17.48,1013.3156
162035,"[252.56, 0.09, 53.55, 46.58]",53.55,46.58,2494.359
162092,"[68.58, 54.2, 41.38, 153.09]",41.38,153.09,6334.864200000001
162092,"[202.78, 72.58, 70.06, 87]",70.06,87.0,6095.22
162092,"[239.37, 43.34, 61.25, 54.32]",61.25,54.32,3327.1
162092,"[0.78, 49.43, 91.7, 174.39]",91.7,174.39,15991.563
162092,"[90.42, 71.42, 167.92, 163.1]",167.92,163.1,27387.751999999997
162092,"[185.14, 49.74, 44.55, 83]",44.55,83.0,3697.6499999999996
162092,"[106.04, 38.94, 53.81, 59.79]",53.81,59.79,3217.2999
162092,"[1.35, 258.07, 93.67, 380.8]",93.67,380.8,35669.536
162092,"[251.12, 41.78, 365.92, 598.22]",365.92,598.22,218900.66240000003
162092,"[294.83, 94.92, 61.84, 133.75]",61.84,133.75,8271.1
162092,"[224.34, 94.39, 78.88, 132.09]",78.88,132.09,10419.2592
162415,"[38.83, 99.24, 450.16, 532.13]",450.16,532.13,239543.64080000002
162581,"[149.57, 140.5, 178.34, 371.06]",178.34,371.06,66174.8404
162732,"[111.56, 37.03, 150.03, 389.97]",150.03,389.97,58507.199100000005
162732,"[211.09, 30.6, 115.67, 390.38]",115.67,390.38,45155.2546
162732,"[19.19, 16.31, 129.54, 405.89]",129.54,405.89,52578.9906
162732,"[226.45, 23.03, 223.58, 403.97]",223.58,403.97,90319.61260000001
162732,"[529.88, 6.64, 110.12, 413.72]",110.12,413.72,45558.8464
162858,"[20.19, 341.61, 20.93, 56.87]",20.93,56.87,1190.2891
163057,"[492.45, 265.06, 13.48, 39.08]",13.48,39.08,526.7984
163057,"[280.78, 271.34, 11.21, 21.26]",11.21,21.26,238.32460000000003
163057,"[406.83, 271.38, 8.83, 21.8]",8.83,21.8,192.494
163057,"[5, 257, 634, 70]",634.0,70.0,44380.0
163057,"[324.31, 260.85, 13.1, 53.75]",13.1,53.75,704.125
163057,"[334.18, 265.85, 11.5, 36.94]",11.5,36.94,424.80999999999995
163057,"[312.87, 267.66, 22.62, 55.8]",22.62,55.8,1262.196
163057,"[207.01, 280.67, 7.38, 20.71]",7.38,20.71,152.8398
163057,"[447.94, 262.32, 23.08, 59.89]",23.08,59.89,1382.2612
163057,"[44.45, 245.3, 53.37, 134.5]",53.37,134.5,7178.264999999999
163057,"[423.61, 265.53, 25.94, 46.79]",25.94,46.79,1213.7326
163057,"[217.51, 270.57, 13.75, 36.41]",13.75,36.41,500.63749999999993
163057,"[227.97, 260.71, 12.66, 45.97]",12.66,45.97,581.9802
163057,"[133.62, 266.36, 13.52, 37.41]",13.52,37.41,505.78319999999997
163117,"[227.87, 276.24, 32.82, 37.55]",32.82,37.55,1232.3909999999998
163117,"[129.54, 258.34, 46.38, 238.07]",46.38,238.07,11041.6866
163117,"[149.44, 230.34, 84.27, 264.04]",84.27,264.04,22250.6508
163117,"[219.1, 200.94, 155.06, 292.13]",155.06,292.13,45297.6778
163117,"[72.96, 269.93, 12.38, 36.6]",12.38,36.6,453.10800000000006
163117,"[87.74, 270.93, 43.95, 163.33]",43.95,163.33,7178.353500000001
163117,"[56.05, 258.87, 12.91, 47.75]",12.91,47.75,616.4525
163117,"[37.94, 265.79, 11.87, 36.82]",11.87,36.82,437.05339999999995
163117,"[0.16, 273.48, 20.7, 81.01]",20.7,81.01,1676.9070000000002
163117,"[114.99, 275.38, 26.19, 44.07]",26.19,44.07,1154.1933000000001
163117,"[91.99, 261.47, 10.22, 14.48]",10.22,14.48,147.9856
163117,"[16.32, 259.61, 12.17, 42.17]",12.17,42.17,513.2089
163118,"[150.7, 75.51, 145.58, 300.04]",145.58,300.04,43679.823200000006
163118,"[264.78, 71.02, 111.08, 354.98]",111.08,354.98,39431.178400000004
163257,"[371.67, 86.16, 53.33, 122.19]",53.33,122.19,6516.392699999999
163257,"[41.71, 0, 345.17, 632.81]",345.17,632.81,218427.02769999998
163314,"[426.6, 237.4, 26.41, 53.1]",26.41,53.1,1402.371
163314,"[98.94, 238.39, 22.94, 51.55]",22.94,51.55,1182.557
163314,"[179.02, 229.73, 18, 48.77]",18.0,48.77,877.86
163314,"[297.7, 231.06, 10.1, 55.04]",10.1,55.04,555.904
163314,"[363.37, 231.92, 16.29, 55.41]",16.29,55.41,902.6288999999999
163314,"[138.68, 230.39, 15.72, 53.27]",15.72,53.27,837.4044000000001
163314,"[409.49, 235.92, 24.53, 57.79]",24.53,57.79,1417.5887
163314,"[163, 225, 310, 74]",310.0,74.0,22940.0
163314,"[322.87, 219.36, 9.44, 26.23]",9.44,26.23,247.6112
163314,"[60.9, 233.56, 24.74, 63.4]",24.74,63.4,1568.5159999999998
163314,"[349.27, 229.53, 18.71, 60.07]",18.71,60.07,1123.9097000000002
163314,"[44.35, 234.28, 21.02, 53.56]",21.02,53.56,1125.8312
163314,"[298.15, 232.02, 28.14, 61.02]",28.14,61.02,1717.1028000000001
163314,"[291.29, 225.38, 15.88, 29.52]",15.88,29.52,468.7776
163562,"[134.84, 0, 318.1, 333]",318.1,333.0,105927.3
163640,"[447.06, 132.41, 164.04, 324.59]",164.04,324.59,53245.743599999994
163640,"[102.47, 137.3, 188.53, 319.5]",188.53,319.5,60235.335
163640,"[290.02, 161.47, 90.25, 148.04]",90.25,148.04,13360.609999999999
163682,"[41.71, 132.31, 348.04, 507.69]",348.04,507.69,176696.4276
163746,"[27.36, 253.45, 10.52, 11.88]",10.52,11.88,124.97760000000001
163746,"[58.41, 217.42, 51.37, 178.71]",51.37,178.71,9180.3327
163746,"[450.71, 161.2, 123.92, 315.83]",123.92,315.83,39137.6536
163746,"[126.91, 159.57, 122.77, 319.33]",122.77,319.33,39204.1441
163746,"[17.37, 245.46, 9.2, 12.36]",9.2,12.36,113.71199999999999
163746,"[0, 248.46, 31.03, 46.92]",31.03,46.92,1455.9276000000002
163746,"[360.93, 246.16, 9.95, 11.94]",9.95,11.94,118.80299999999998
163746,"[370.84, 253.44, 10.07, 12.11]",10.07,12.11,121.9477
163746,"[386.86, 218.45, 60.57, 181.7]",60.57,181.7,11005.569
163746,"[328.49, 252.64, 10.67, 7.73]",10.67,7.73,82.4791
163746,"[343.43, 251.01, 31.43, 44.81]",31.43,44.81,1408.3783
164602,"[245.16, 127.74, 301.35, 352.26]",301.35,352.26,106153.551
164602,"[10.81, 68.65, 469.19, 405.4]",469.19,405.4,190209.626
164883,"[0, 2.27, 284.86, 369.05]",284.86,369.05,105127.58300000001
164885,"[167.75, 305.34, 8.31, 19.86]",8.31,19.86,165.0366
164885,"[348.16, 263.81, 9.39, 17.48]",9.39,17.48,164.1372
164885,"[401.75, 244.22, 10.91, 29.18]",10.91,29.18,318.3538
164885,"[463.78, 262.03, 16.11, 10.03]",16.11,10.03,161.58329999999998
164885,"[284.55, 100.94, 58.71, 152.64]",58.71,152.64,8961.4944
164885,"[482.36, 243.98, 8.39, 17.54]",8.39,17.54,147.16060000000002
164885,"[285.95, 296.88, 13.81, 14.67]",13.81,14.67,202.5927
165039,"[457.94, 150.31, 7.89, 12.27]",7.89,12.27,96.8103
165039,"[439.7, 154.22, 6.33, 10.12]",6.33,10.12,64.05959999999999
165039,"[534.97, 146.37, 13.03, 30.78]",13.03,30.78,401.0634
165039,"[406.16, 158.54, 8.61, 10.95]",8.61,10.95,94.27949999999998
165039,"[483.91, 147.54, 12.72, 15.56]",12.72,15.56,197.9232
165039,"[465.38, 155.23, 6.02, 7.22]",6.02,7.22,43.4644
165039,"[456.05, 152.98, 5.16, 8.93]",5.16,8.93,46.0788
165039,"[423.56, 155.09, 9.34, 11.79]",9.34,11.79,110.11859999999999
165039,"[543.49, 140.77, 16.79, 40.46]",16.79,40.46,679.3234
165518,"[248.33, 173.92, 174.98, 286.79]",174.98,286.79,50182.5142
165681,"[137.8, 111.86, 8.33, 35.06]",8.33,35.06,292.0498
165681,"[318.14, 67.07, 10.27, 15.63]",10.27,15.63,160.5201
165681,"[383.76, 51.9, 31.47, 53.81]",31.47,53.81,1693.4007
165681,"[300.25, 69.55, 17.89, 13.55]",17.89,13.55,242.4095
165681,"[1, 40, 517, 91]",517.0,91.0,47047.0
165681,"[308.35, 109.31, 26.43, 109.49]",26.43,109.49,2893.8206999999998
165681,"[416.56, 46.11, 26.85, 58.84]",26.85,58.84,1579.8540000000003
165681,"[351.16, 106.67, 55.15, 151.46]",55.15,151.46,8353.019
165681,"[154.07, 115.21, 13.33, 17.48]",13.33,17.48,233.0084
165681,"[373.18, 54.32, 12.87, 23.25]",12.87,23.25,299.22749999999996
165681,"[317.45, 116.23, 58.6, 110.13]",58.6,110.13,6453.6179999999995
165681,"[345.72, 61.21, 25.61, 49.7]",25.61,49.7,1272.817
166165,"[89.09, 333.34, 99.89, 234.94]",99.89,234.94,23468.1566
166165,"[265.82, 22.75, 225.38, 291.83]",225.38,291.83,65772.6454
166478,"[72.76, 82.33, 507.37, 336.97]",507.37,336.97,170968.4689
166747,"[186.72, 108.47, 32.52, 61.32]",32.52,61.32,1994.1264
166747,"[136.11, 254.68, 15.11, 43]",15.11,43.0,649.73
166747,"[149.45, 253.16, 16.15, 28.37]",16.15,28.37,458.1755
166747,"[108.99, 236.74, 26.97, 94.38]",26.97,94.38,2545.4285999999997
166747,"[338.66, 279.87, 9.29, 32.04]",9.29,32.04,297.6516
166747,"[69.66, 234.83, 52.81, 155.06]",52.81,155.06,8188.7186
166747,"[137.63, 241.48, 12.65, 14.39]",12.65,14.39,182.0335
166747,"[158.09, 87.37, 30.61, 79.88]",30.61,79.88,2445.1268
166747,"[229.96, 111.35, 57.89, 66.72]",57.89,66.72,3862.4208
166747,"[214.7, 107.94, 17.25, 29.68]",17.25,29.68,511.98
166747,"[338.81, 288.31, 10.83, 24.19]",10.83,24.19,261.9777
166747,"[258.5, 114.02, 14.5, 29.97]",14.5,29.97,434.565
166747,"[156.16, 91.7, 16.23, 33.33]",16.23,33.33,540.9458999999999
166747,"[126, 109, 164, 155]",164.0,155.0,25420.0
166768,"[0, 125.41, 187.39, 510.27]",187.39,510.27,95619.4953
166768,"[73.35, 20.13, 352.36, 611.24]",352.36,611.24,215376.5264
166918,"[396.41, 286.46, 83.59, 153.04]",83.59,153.04,12792.6136
166918,"[419.71, 247.04, 25.75, 35.93]",25.75,35.93,925.1975
166918,"[96.61, 294.31, 66.78, 82.52]",66.78,82.52,5510.6856
166918,"[439.91, 285.11, 40.09, 48.1]",40.09,48.1,1928.3290000000002
166918,"[209.84, 264.72, 39.99, 65.84]",39.99,65.84,2632.9416
166918,"[144.85, 307.63, 47.93, 43.67]",47.93,43.67,2093.1031000000003
166918,"[33.66, 265.46, 67.61, 143.98]",67.61,143.98,9734.487799999999
166918,"[0.82, 296.07, 51.52, 125.74]",51.52,125.74,6478.1248000000005
166918,"[348.98, 277.41, 40.2, 61.07]",40.2,61.07,2455.014
166918,"[296.28, 289.7, 46.44, 46.94]",46.44,46.94,2179.8936
166918,"[100.71, 282.72, 49.7, 50]",49.7,50.0,2485.0
166918,"[370.25, 260.84, 24.23, 30.47]",24.23,30.47,738.2881
166918,"[397.95, 249.85, 25.04, 39.44]",25.04,39.44,987.5776
167067,"[3.37, 0, 371.63, 493.26]",371.63,493.26,183310.2138
167122,"[395.36, 198.09, 10.53, 22.3]",10.53,22.3,234.819
167486,"[205.19, 134.32, 26.23, 37.25]",26.23,37.25,977.0675
167486,"[146.7, 80.9, 118.65, 345.17]",118.65,345.17,40954.42050000001
167486,"[368.6, 174.79, 30.64, 122.54]",30.64,122.54,3754.6256000000003
167486,"[216.69, 197.54, 33.78, 36.61]",33.78,36.61,1236.6858
167486,"[479.94, 193.69, 24.78, 64.12]",24.78,64.12,1588.8936
167486,"[250.84, 187.74, 34.6, 71.51]",34.6,71.51,2474.246
167486,"[492.89, 154.44, 40.61, 148.53]",40.61,148.53,6031.8033
167572,"[172.72, 0, 341.64, 128.24]",341.64,128.24,43811.9136
167572,"[509.04, 0, 130.96, 150.9]",130.96,150.9,19761.864
168337,"[44.01, 227.96, 56, 158.01]",56.0,158.01,8848.56
168337,"[538.71, 172.53, 45.06, 134.3]",45.06,134.3,6051.558000000001
168883,"[407.07, 391.31, 71.93, 232.18]",71.93,232.18,16700.707400000003
168883,"[0, 26.86, 175.41, 605.24]",175.41,605.24,106165.1484
168883,"[133.75, 122.01, 241.62, 510.56]",241.62,510.56,123361.50720000001
168883,"[288.39, 463.38, 189.61, 176.62]",189.61,176.62,33488.9182
168974,"[0, 86.52, 321.35, 407.86]",321.35,407.86,131065.81100000002
169076,"[153.94, 111.28, 98.9, 98.9]",98.9,98.9,9781.210000000001
169076,"[53.64, 75.64, 125.15, 130.65]",125.15,130.65,16350.847500000002
169169,"[551.13, 370.52, 5.25, 40.24]",5.25,40.24,211.26000000000002
169169,"[83, 165, 556, 292]",556.0,292.0,162352.0
169169,"[428.35, 366.2, 10.17, 50.72]",10.17,50.72,515.8224
169169,"[531.32, 362.59, 15.77, 70.05]",15.77,70.05,1104.6885
169169,"[580.02, 364.06, 14.37, 60.11]",14.37,60.11,863.7806999999999
169169,"[594.35, 366.58, 36.79, 71.14]",36.79,71.14,2617.2406
169169,"[552.06, 360.98, 23.9, 81.54]",23.9,81.54,1948.806
169169,"[410.47, 364.96, 7.12, 54.47]",7.12,54.47,387.8264
169169,"[479.77, 365.62, 20.39, 39.87]",20.39,39.87,812.9493
169169,"[552.62, 364.31, 9.47, 19.03]",9.47,19.03,180.21410000000003
169169,"[379.11, 365.58, 20.69, 53.22]",20.69,53.22,1101.1218000000001
169169,"[290.91, 364.22, 23.44, 62.91]",23.44,62.91,1474.6104
169169,"[244.8, 349.53, 39.65, 107.18]",39.65,107.18,4249.687
169169,"[312.23, 364.44, 26.76, 51.18]",26.76,51.18,1369.5768
169356,"[228.67, 0.07, 258.88, 236.23]",258.88,236.23,61155.2224
169996,"[404.65, 283.46, 74.94, 107.84]",74.94,107.84,8081.5296
169996,"[300.5, 319.78, 26.85, 24.89]",26.85,24.89,668.2965
169996,"[339.72, 286.46, 13.98, 18.87]",13.98,18.87,263.80260000000004
169996,"[171.29, 287.02, 74.32, 128.43]",74.32,128.43,9544.917599999999
169996,"[155.56, 281.76, 13.67, 19.04]",13.67,19.04,260.2768
170099,"[13.96, 37.42, 349.11, 435.03]",349.11,435.03,151873.3233
170116,"[102.87, 63.26, 21.34, 43.79]",21.34,43.79,934.4786
