image_id_x,bbox_id,center_x,scale_x,score_y
172946,9,"[290.05999755859375, 213.75]","[0.38878124952316284, 0.5183749794960022]",0.39578406512737274
172946,10,"[188.48500061035156, 93.66500091552734]","[0.3713124990463257, 0.4950833320617676]",0.4998219072818756
172946,3,"[156.5500030517578, 196.48500061035156]","[0.8054531216621399, 1.0739375352859497]",0.5518956963832562
172946,7,"[201.55999755859375, 173.9600067138672]","[0.6362812519073486, 0.8483749628067017]",0.5643945137659708
172946,1,"[307.25, 145.0850067138672]","[0.6642656326293945, 0.8856874704360962]",0.6474064561453733
172946,6,"[86.70500183105469, 328.8699951171875]","[2.8466248512268066, 3.7955000400543213]",0.650802039048251
172946,5,"[105.8949966430664, 241.82000732421875]","[1.4593124389648438, 1.9457499980926514]",0.6640473099855276
172946,8,"[286.4200134277344, 353.2950134277344]","[2.3548593521118164, 3.139812707901001]",0.8089869583354277
172946,0,"[371.20001220703125, 336.0350036621094]","[2.058234453201294, 2.7443125247955322]",0.857510391403647
173008,0,"[374.8699951171875, 270.31500244140625]","[1.9065468311309814, 2.542062282562256]",0.741545436779658
173057,1,"[114.33999633789062, 577.2949829101562]","[0.32029688358306885, 0.4270625114440918]",0.7155040993409998
173057,0,"[22.065000534057617, 574.9949951171875]","[0.3263906240463257, 0.43518751859664917]",0.8584011828198153
173302,0,"[288.989990234375, 195.74000549316406]","[0.28712499141693115, 0.382833331823349]",0.596985780275785
173302,1,"[323.6449890136719, 192.9600067138672]","[0.29906249046325684, 0.3987500071525574]",0.6051173072594863
173799,1,"[91.34500122070312, 345.69500732421875]","[1.584984302520752, 2.1133124828338623]",0.9188226110794965
173799,0,"[214.72500610351562, 332.56500244140625]","[1.346296787261963, 1.79506254196167]",0.9299953685087317
173830,0,"[301.7650146484375, 377.3699951171875]","[1.7969062328338623, 2.3958749771118164]",0.778428291573244
174371,1,"[387.6300048828125, 234.90499877929688]","[0.662765622138977, 0.8836874961853027]",0.6026248931884766
174371,3,"[345.885009765625, 333.4200134277344]","[1.5171562433242798, 2.0228748321533203]",0.603564903140068
174371,5,"[67.25, 315.8599853515625]","[1.6154999732971191, 2.1540000438690186]",0.6113216487260965
174371,4,"[155.5399932861328, 316.8450012207031]","[1.726171851158142, 2.3015623092651367]",0.711947330406734
174371,0,"[431.7850036621094, 296.9549865722656]","[2.5901875495910645, 3.4535834789276123]",0.7880438841306247
174371,2,"[275.18499755859375, 333.1449890136719]","[1.6012030839920044, 2.1349375247955322]",0.7880565707500164
175251,0,"[352.1549987792969, 311.8999938964844]","[3.235562324523926, 4.314083576202393]",0.7611906292537848
176606,0,"[47.2599983215332, 262.79998779296875]","[0.7854375243186951, 1.0472500324249268]",0.44894351760546364
176799,1,"[73.70999908447266, 270.989990234375]","[0.5545312762260437, 0.7393749952316284]",0.8300153998767629
176799,0,"[440.6600036621094, 142.44000244140625]","[0.6813749670982361, 0.9085000157356262]",0.8450803371036754
176857,5,"[169.83999633789062, 129.44500732421875]","[0.900140643119812, 1.2001874446868896]",0.3320372977427074
176857,3,"[116.81999969482422, 128.90499877929688]","[1.0186406373977661, 1.3581874370574951]",0.5173140168190002
176857,4,"[195.76499938964844, 142.68499755859375]","[0.7532343864440918, 1.004312515258789]",0.5579741115753467
176857,1,"[309.44500732421875, 138.38999938964844]","[0.7287186980247498, 0.9716249704360962]",0.662368361155192
176857,0,"[159.67999267578125, 43.185001373291016]","[0.29798436164855957, 0.3973124921321869]",0.6806226287569318
176857,2,"[258.6300048828125, 79.9749984741211]","[0.7102968692779541, 0.9470624923706055]",0.8459413091341654
176901,1,"[358.9200134277344, 281.7099914550781]","[0.7136250138282776, 0.9514999985694885]",0.5491079911589622
176901,0,"[207.23500061035156, 134.6300048828125]","[0.5130625367164612, 0.6840833425521851]",0.5551160593827565
176901,2,"[391.9800109863281, 151.97500610351562]","[0.6608906388282776, 0.8811874389648438]",0.8269134233979618
177015,0,"[320.69000244140625, 239.5]","[3.978874921798706, 5.305166721343994]",0.7572318306192756
177065,3,"[182.97000122070312, 259.95001220703125]","[0.3725624680519104, 0.49674999713897705]",0.2793287883202235
177065,2,"[170.43499755859375, 231.11500549316406]","[0.47685936093330383, 0.635812520980835]",0.5716844834387302
177065,1,"[211.0, 355.80999755859375]","[1.3827186822891235, 1.8436250686645508]",0.7503015661940855
177065,4,"[109.20999908447266, 280.92999267578125]","[2.552812337875366, 3.403749942779541]",0.8053297049858991
177065,0,"[401.80999755859375, 306.6449890136719]","[0.9202969074249268, 1.227062463760376]",0.8243196711820715
177213,0,"[404.9949951171875, 69.74500274658203]","[2.925062417984009, 3.900083303451538]",0.4114613924175501
177357,0,"[229.58999633789062, 195.76499938964844]","[1.9814999103546143, 2.6419999599456787]",0.8060500109568238
177489,1,"[204.1300048828125, 294.9649963378906]","[1.8131250143051147, 2.4175000190734863]",0.7552332790458903
177489,0,"[475.8900146484375, 241.99000549316406]","[1.6922500133514404, 2.256333351135254]",0.8073318144854378
177539,0,"[370.239990234375, 150.72999572753906]","[1.4130938053131104, 1.884124994277954]",0.40889554673975165
177861,1,"[32.29499816894531, 340.2850036621094]","[0.44507813453674316, 0.5934374928474426]",0.7539829261162702
177861,2,"[139.82000732421875, 354.1199951171875]","[0.5536875128746033, 0.7382500171661377]",0.7556684472981621
177861,0,"[345.9549865722656, 398.9750061035156]","[1.0047656297683716, 1.3396875858306885]",0.7716585765866673
177934,4,"[211.39999389648438, 181.97000122070312]","[0.3504374921321869, 0.4672500193119049]",0.7454542179902395
177934,1,"[249.07000732421875, 220.6199951171875]","[0.5251874923706055, 0.700249969959259]",0.7849555015563965
177934,3,"[496.760009765625, 214.14999389648438]","[0.5919374823570251, 0.7892500162124634]",0.8809325519730064
177934,2,"[424.3550109863281, 217.73500061035156]","[0.6525468826293945, 0.8700624704360962]",0.8850566569496604
177934,0,"[378.44000244140625, 245.99000549316406]","[0.8579062819480896, 1.143875002861023]",0.9224674351075116
178982,0,"[478.07000732421875, 293.45001220703125]","[0.4241250157356262, 0.565500020980835]",0.519753796979785
178982,1,"[347.7250061035156, 296.7300109863281]","[0.49790623784065247, 0.6638749837875366]",0.7219611809534185
179112,0,"[181.52499389648438, 185.74000549316406]","[2.079437494277954, 2.772583484649658]",0.7849176108837128
179141,3,"[542.530029296875, 258.1650085449219]","[2.0180156230926514, 2.690687417984009]",0.5666718895618732
179141,0,"[96.04000091552734, 140.35499572753906]","[1.2754218578338623, 1.7005624771118164]",0.6200983449816704
179141,2,"[418.42999267578125, 233.0800018310547]","[2.1850311756134033, 2.913374900817871]",0.6461796302061814
179141,1,"[193.9949951171875, 202.38999938964844]","[1.432687520980835, 1.9102500677108765]",0.6489329107783057
179174,1,"[324.0350036621094, 124.41500091552734]","[0.263859361410141, 0.3518125116825104]",0.7464788357416788
179174,0,"[402.8500061035156, 146.4550018310547]","[0.325921893119812, 0.4345625042915344]",0.8706929613562191
179487,7,"[483.125, 308.7900085449219]","[1.0309686660766602, 1.3746249675750732]",0.59568519393603
179487,8,"[252.8249969482422, 156.69500732421875]","[0.30281248688697815, 0.4037500023841858]",0.602694057756
179487,5,"[97.4000015258789, 226.16000366210938]","[0.4154999852180481, 0.5540000200271606]",0.669196676124226
179487,2,"[50.30500030517578, 192.63499450683594]","[0.587765634059906, 0.7836875319480896]",0.6963280758687428
179487,1,"[252.35499572753906, 198.7949981689453]","[0.336062490940094, 0.4480833113193512]",0.7085456238551573
179487,3,"[209.5800018310547, 195.125]","[0.48707813024520874, 0.6494375467300415]",0.7809968243042628
179487,4,"[144.14999389648438, 203.89999389648438]","[0.5038124918937683, 0.671750009059906]",0.7858183074455994
179487,6,"[105.13500213623047, 161.1999969482422]","[0.2994374930858612, 0.3992500305175781]",0.8214786989348275
179487,9,"[370.9200134277344, 257.760009765625]","[1.3480312824249268, 1.797374963760376]",0.8663522460881401
179487,0,"[257.8599853515625, 403.3349914550781]","[1.6762031316757202, 2.2349376678466797]",0.8738582975724164
179642,8,"[602.0900268554688, 39.31999969482422]","[0.46137499809265137, 0.6151666641235352]",0.3467337389787038
179642,7,"[315.4800109863281, 32.775001525878906]","[0.43812498450279236, 0.5841667056083679]",0.47342007979750633
179642,4,"[548.5700073242188, 37.60499954223633]","[0.6459999680519104, 0.8613333106040955]",0.5589555551608404
179642,0,"[51.95000076293945, 217.5050048828125]","[1.8727030754089355, 2.4969375133514404]",0.617119550704956
179642,2,"[246.6300048828125, 31.030000686645508]","[0.46674999594688416, 0.6223333477973938]",0.7141608463393317
179642,3,"[352.6700134277344, 40.85499954223633]","[0.3097499907016754, 0.4129999876022339]",0.7184283584356308
179642,5,"[445.2550048828125, 38.45000076293945]","[0.8051875233650208, 1.0735833644866943]",0.7525383830070496
179642,6,"[160.77999877929688, 200.07000732421875]","[1.875656247138977, 2.5008749961853027]",0.7917971285906705
179642,1,"[280.3550109863281, 260.6449890136719]","[1.5502030849456787, 2.0669374465942383]",0.8470781059826121
179898,7,"[30.174999237060547, 402.135009765625]","[0.6712968349456787, 0.8950625658035278]",0.45143710715430124
179898,6,"[567.2150268554688, 388.18499755859375]","[0.8581875562667847, 1.1442500352859497]",0.45410947781056166
179898,2,"[555.9000244140625, 196.93499755859375]","[0.5862656235694885, 0.7816874980926514]",0.5892732601080622
179898,3,"[142.84500122070312, 230.80499267578125]","[0.4593124985694885, 0.612416684627533]",0.6455203406512737
179898,5,"[556.010009765625, 283.2799987792969]","[1.0373749732971191, 1.3831665515899658]",0.6974213361740113
179898,4,"[63.13999938964844, 328.489990234375]","[1.1885625123977661, 1.5847499370574951]",0.7514256519429824
179898,1,"[404.8349914550781, 170.88999938964844]","[0.5564374923706055, 0.7419166564941406]",0.7521800868786298
179898,0,"[473.5950012207031, 219.73500061035156]","[0.689953088760376, 0.9199374914169312]",0.7596275568008423
179898,8,"[287.5299987792969, 249.77499389648438]","[2.4282500743865967, 3.2376668453216553]",0.7617564659852248
180011,0,"[322.375, 546.7349853515625]","[1.3690625429153442, 1.8254166841506958]",0.5140403679439
180101,2,"[29.655000686645508, 123.0]","[1.1531250476837158, 1.537500023841858]",0.4538690000772476
180101,1,"[445.5199890136719, 175.32000732421875]","[1.2593437433242798, 1.6791249513626099]",0.6362553512056669
180101,0,"[167.46499633789062, 108.55999755859375]","[2.0933125019073486, 2.791083335876465]",0.7748047621811137
180135,0,"[125.79000091552734, 233.27000427246094]","[2.1361875534057617, 2.848249912261963]",0.7650440235932668
180383,0,"[365.7049865722656, 139.72000122070312]","[0.6341875195503235, 0.8455833196640015]",0.6886668869040229
180487,1,"[594.4099731445312, 236.21499633789062]","[1.0657968521118164, 1.4210624694824219]",0.6487855248981051
180487,0,"[210.60499572753906, 232.73500061035156]","[2.1299376487731934, 2.839916706085205]",0.7537244200706482
180560,1,"[184.25999450683594, 214.65499877929688]","[2.291249990463257, 3.055000066757202]",0.706924403255636
180560,0,"[427.8900146484375, 240.1999969482422]","[2.2085001468658447, 2.944666862487793]",0.7516186879231379
180751,0,"[137.3350067138672, 195.1750030517578]","[1.7334843873977661, 2.311312675476074]",0.796250452597936
181303,0,"[257.8500061035156, 195.13999938964844]","[1.0636875629425049, 1.4182500839233398]",0.8553349130293902
181421,0,"[338.0249938964844, 214.58999633789062]","[0.4469062387943268, 0.5958750247955322]",0.5862644128501415
181421,2,"[382.1549987792969, 206.69500732421875]","[0.538937509059906, 0.718583345413208]",0.7369432933628559
181421,1,"[432.4750061035156, 214.48500061035156]","[0.5199375152587891, 0.6932500004768372]",0.7903100450833639
181542,1,"[589.9000244140625, 255.90499877929688]","[1.0192031860351562, 1.3589375019073486]",0.5627780793344274
181542,4,"[68.19499969482422, 210.8249969482422]","[0.4694530963897705, 0.6259375214576721]",0.6553017221964322
181542,2,"[500.3999938964844, 219.9499969482422]","[0.9749062061309814, 1.2998749017715454]",0.6899345411973841
181542,3,"[159.27499389648438, 260.7349853515625]","[1.404703140258789, 1.872937560081482]",0.814032759736566
181542,0,"[248.8249969482422, 296.125]","[1.5535781383514404, 2.0714375972747803]",0.9003295056960162
181666,0,"[298.19000244140625, 217.35499572753906]","[0.482484370470047, 0.6433124542236328]",0.7356156259775162
181816,0,"[244.9199981689453, 270.68499755859375]","[1.8194531202316284, 2.4259374141693115]",0.8357271587147432
182021,0,"[107.5, 281.0299987792969]","[0.7167500257492065, 0.9556666612625122]",0.6054725249608358
182021,1,"[225.90499877929688, 211.3800048828125]","[1.3312500715255737, 1.774999976158142]",0.8085696732296663
182155,1,"[441.29998779296875, 234.9949951171875]","[1.7184842824935913, 2.2913124561309814]",0.7788065820932388
182155,0,"[343.1700134277344, 221.0800018310547]","[3.1050000190734863, 4.139999866485596]",0.8442723017472488
182441,0,"[238.99000549316406, 336.1300048828125]","[0.4245937466621399, 0.5661249756813049]",0.8429283008855932
182611,1,"[374.9949951171875, 338.239990234375]","[2.556093692779541, 3.4081249237060547]",0.5304944664239883
182611,0,"[203.1649932861328, 217.0800018310547]","[2.0311875343322754, 2.708250045776367]",0.7069106956322988
182805,0,"[258.7799987792969, 175.86000061035156]","[2.0415000915527344, 2.7219998836517334]",0.7018688301245372
182923,12,"[203.58999633789062, 83.74500274658203]","[0.31017187237739563, 0.41356250643730164]",0.6845388167670795
182923,10,"[109.7750015258789, 33.1349983215332]","[0.3106406331062317, 0.414187490940094]",0.6939118114801553
182923,5,"[245.86500549316406, 89.13999938964844]","[0.3840000033378601, 0.5119999647140503]",0.7014115661382675
182923,8,"[192.3249969482422, 40.41999816894531]","[0.33006250858306885, 0.4400833249092102]",0.7045080730548272
182923,7,"[345.6300048828125, 85.68499755859375]","[0.4146093726158142, 0.5528125166893005]",0.7098186353842417
182923,6,"[295.2850036621094, 91.70999908447266]","[0.35343751311302185, 0.4712499976158142]",0.7266113651650292
182923,1,"[33.060001373291016, 75.66999816894531]","[0.35184377431869507, 0.469124972820282]",0.7469012278776902
182923,9,"[284.2550048828125, 55.21500015258789]","[0.4029843509197235, 0.5373125076293945]",0.7550874948501587
182923,3,"[165.60499572753906, 88.45999908447266]","[0.39121872186660767, 0.5216249823570251]",0.7579310437043508
182923,2,"[122.69000244140625, 80.31500244140625]","[0.41526561975479126, 0.5536875128746033]",0.7660231934143946
182923,0,"[156.3000030517578, 237.1199951171875]","[1.8404998779296875, 2.4539999961853027]",0.8181337433702806
182923,4,"[35.54499816894531, 145.99000549316406]","[0.5965312719345093, 0.7953750491142273]",0.8443558917326086
182923,11,"[314.4150085449219, 175.8800048828125]","[0.6667500138282776, 0.8889999985694885]",0.8610776452457204
183127,0,"[409.0249938964844, 211.5850067138672]","[0.37156251072883606, 0.49541667103767395]",0.8065811185275807
183391,4,"[262.4200134277344, 243.97999572753906]","[0.2683125138282776, 0.3577499985694885]",0.6456051270167033
183391,0,"[87.66999816894531, 133.15499877929688]","[0.33567187190055847, 0.44756248593330383]",0.6642565755173564
183391,9,"[105.43000030517578, 274.69500732421875]","[0.31075000762939453, 0.4143333435058594]",0.6989639441172282
183391,5,"[251.58999633789062, 224.36500549316406]","[0.29423439502716064, 0.3923124670982361]",0.7119261249899864
183391,7,"[271.3900146484375, 345.92498779296875]","[0.3192499876022339, 0.4256666898727417]",0.7165374870483692
183391,8,"[282.1650085449219, 285.70001220703125]","[0.39403125643730164, 0.5253750085830688]",0.7213201049496146
183391,1,"[57.10499954223633, 215.69000244140625]","[0.3108749985694885, 0.41449999809265137]",0.7280578315258026
183391,2,"[134.52499389648438, 217.35499572753906]","[0.29781249165534973, 0.3970833420753479]",0.735205414203497
183391,6,"[237.69500732421875, 195.94500732421875]","[0.3168281316757202, 0.42243748903274536]",0.7397716769150325
183391,3,"[321.6600036621094, 278.0950012207031]","[0.3650156259536743, 0.48668748140335083]",0.7546234838664532
183391,10,"[348.9200134277344, 352.6000061035156]","[2.2524375915527344, 3.0032501220703125]",0.8954026664004606
